"date_time","doy","wind_speed","gust_speed","par","wind_z"
2020-05-23 18:00:00,144,1.01,5.03,836.2,4
2020-05-23 18:30:00,144,1.51,4.53,611.2,4
2020-05-23 19:00:00,144,1.01,3.52,441.2,4
2020-05-23 19:30:00,144,0.5,3.02,263.7,4
2020-05-23 20:00:00,144,0,2.01,71.2,4
2020-05-23 20:30:00,144,0,1.51,13.7,4
2020-05-23 21:00:00,144,0,0,1.2,4
2020-05-23 21:30:00,144,0,0.5,1.2,4
2020-05-23 22:00:00,144,0,0,1.2,4
2020-05-23 22:30:00,144,0,0,1.2,4
2020-05-23 23:00:00,144,0,0,1.2,4
2020-05-23 23:30:00,144,0,0,1.2,4
2020-05-24 00:00:00,145,0,0,1.2,4
2020-05-24 00:30:00,145,0,0,1.2,4
2020-05-24 01:00:00,145,0,0,1.2,4
2020-05-24 01:30:00,145,0,0.5,1.2,4
2020-05-24 02:00:00,145,0,0,1.2,4
2020-05-24 02:30:00,145,0,0,1.2,4
2020-05-24 03:00:00,145,0,0,1.2,4
2020-05-24 03:30:00,145,0,0,1.2,4
2020-05-24 04:00:00,145,0,0,1.2,4
2020-05-24 04:30:00,145,0,1.51,1.2,4
2020-05-24 05:00:00,145,0,2.01,1.2,4
2020-05-24 05:30:00,145,0,2.52,1.2,4
2020-05-24 06:00:00,145,0,2.01,21.2,4
2020-05-24 06:30:00,145,0.5,3.02,61.2,4
2020-05-24 07:00:00,145,0.5,3.52,56.2,4
2020-05-24 07:30:00,145,0.5,3.02,98.7,4
2020-05-24 08:00:00,145,0,2.01,66.2,4
2020-05-24 08:30:00,145,1.51,8.56,6.2,4
2020-05-24 09:00:00,145,2.01,6.04,36.2,4
2020-05-24 09:30:00,145,1.01,4.03,93.7,4
2020-05-24 10:00:00,145,0.5,3.02,253.7,4
2020-05-24 10:30:00,145,0,2.01,411.2,4
2020-05-24 11:00:00,145,0.5,3.02,376.2,4
2020-05-24 11:30:00,145,0.5,3.02,281.2,4
2020-05-24 12:00:00,145,0,3.52,558.7,4
2020-05-24 12:30:00,145,1.51,4.53,373.7,4
2020-05-24 13:00:00,145,1.51,5.54,963.7,4
2020-05-24 13:30:00,145,2.01,6.54,1906.2,4
2020-05-24 14:00:00,145,2.01,6.04,2151.2,4
2020-05-24 14:30:00,145,2.01,6.54,1818.7,4
2020-05-24 15:00:00,145,2.01,6.54,1721.2,4
2020-05-24 15:30:00,145,2.01,6.54,1053.7,4
2020-05-24 16:00:00,145,1.51,6.54,741.2,4
2020-05-24 16:30:00,145,1.51,6.04,926.2,4
2020-05-24 17:00:00,145,1.51,5.03,501.2,4
2020-05-24 17:30:00,145,0.5,4.53,171.2,4
2020-05-24 18:00:00,145,0,2.01,211.2,4
2020-05-24 18:30:00,145,0,2.01,121.2,4
2020-05-24 19:00:00,145,0,1.51,81.2,4
2020-05-24 19:30:00,145,0,1.51,21.2,4
2020-05-24 20:00:00,145,0,2.52,13.7,4
2020-05-24 20:30:00,145,1.01,5.54,1.2,4
2020-05-24 21:00:00,145,0,2.01,1.2,4
2020-05-24 21:30:00,145,0,3.52,1.2,4
2020-05-24 22:00:00,145,0,2.52,1.2,4
2020-05-24 22:30:00,145,0,1.51,1.2,4
2020-05-24 23:00:00,145,0,1.51,1.2,4
2020-05-24 23:30:00,145,0,1.01,1.2,4
2020-05-25 00:00:00,146,0,1.01,1.2,4
2020-05-25 00:30:00,146,0,1.51,1.2,4
2020-05-25 01:00:00,146,0,1.01,1.2,4
2020-05-25 01:30:00,146,0,0.5,1.2,4
2020-05-25 02:00:00,146,0,0.5,1.2,4
2020-05-25 02:30:00,146,0,0,1.2,4
2020-05-25 03:00:00,146,0,0,1.2,4
2020-05-25 03:30:00,146,0,0,1.2,4
2020-05-25 04:00:00,146,0,1.51,1.2,4
2020-05-25 04:30:00,146,0,1.51,1.2,4
2020-05-25 05:00:00,146,0,2.52,1.2,4
2020-05-25 05:30:00,146,0,2.52,1.2,4
2020-05-25 06:00:00,146,0,2.01,1.2,4
2020-05-25 06:30:00,146,0,1.51,18.7,4
2020-05-25 07:00:00,146,0,2.01,71.2,4
2020-05-25 07:30:00,146,0.5,2.52,228.7,4
2020-05-25 08:00:00,146,0,2.52,388.7,4
2020-05-25 08:30:00,146,0,2.52,123.7,4
2020-05-25 09:00:00,146,0,2.52,296.2,4
2020-05-25 09:30:00,146,0.5,2.52,871.2,4
2020-05-25 10:00:00,146,0,2.01,966.2,4
2020-05-25 10:30:00,146,0.5,2.52,561.2,4
2020-05-25 11:00:00,146,0.5,3.02,1361.2,4
2020-05-25 11:30:00,146,0.5,3.52,1201.2,4
2020-05-25 12:00:00,146,1.01,3.52,2128.7,4
2020-05-25 12:30:00,146,1.01,4.03,1063.7,4
2020-05-25 13:00:00,146,1.01,3.02,1116.2,4
2020-05-25 13:30:00,146,1.01,4.03,711.2,4
2020-05-25 14:00:00,146,0.5,6.04,881.2,4
2020-05-25 14:30:00,146,0.5,4.03,1878.7,4
2020-05-25 15:00:00,146,1.01,4.53,808.7,4
2020-05-25 15:30:00,146,0,2.52,1611.2,4
2020-05-25 16:00:00,146,0,2.52,1033.7,4
2020-05-25 16:30:00,146,0,1.51,613.7,4
2020-05-25 17:00:00,146,0,2.01,521.2,4
2020-05-25 17:30:00,146,1.01,4.53,51.2,4
2020-05-25 18:00:00,146,0,2.52,71.2,4
2020-05-25 18:30:00,146,1.01,7.05,13.7,4
2020-05-25 19:00:00,146,0,2.01,3.7,4
2020-05-25 19:30:00,146,1.01,4.53,3.7,4
2020-05-25 20:00:00,146,1.01,5.54,13.7,4
2020-05-25 20:30:00,146,0.5,3.02,3.7,4
2020-05-25 21:00:00,146,0,1.51,1.2,4
2020-05-25 21:30:00,146,0,2.52,1.2,4
2020-05-25 22:00:00,146,0.5,3.02,1.2,4
2020-05-25 22:30:00,146,0,4.03,1.2,4
2020-05-25 23:00:00,146,0.5,2.52,1.2,4
2020-05-25 23:30:00,146,0,2.52,1.2,4
2020-05-26 00:00:00,147,0,2.52,1.2,4
2020-05-26 00:30:00,147,0,2.52,1.2,4
2020-05-26 01:00:00,147,0.5,2.52,1.2,4
2020-05-26 01:30:00,147,0,2.52,1.2,4
2020-05-26 02:00:00,147,0,2.52,1.2,4
2020-05-26 02:30:00,147,0,2.52,1.2,4
2020-05-26 03:00:00,147,0,2.52,1.2,4
2020-05-26 03:30:00,147,0,2.52,1.2,4
2020-05-26 04:00:00,147,0,1.51,1.2,4
2020-05-26 04:30:00,147,0,1.51,1.2,4
2020-05-26 05:00:00,147,0,1.51,1.2,4
2020-05-26 05:30:00,147,0,1.51,1.2,4
2020-05-26 06:00:00,147,0,1.51,26.2,4
2020-05-26 06:30:00,147,0,1.01,48.7,4
2020-05-26 07:00:00,147,0,2.01,146.2,4
2020-05-26 07:30:00,147,0,2.01,76.2,4
2020-05-26 08:00:00,147,0,1.51,121.2,4
2020-05-26 08:30:00,147,0,1.51,418.7,4
2020-05-26 09:00:00,147,0,1.51,461.2,4
2020-05-26 09:30:00,147,0.5,3.52,423.7,4
2020-05-26 10:00:00,147,0.5,3.52,738.7,4
2020-05-26 10:30:00,147,0.5,3.52,946.2,4
2020-05-26 11:00:00,147,1.01,3.02,923.7,4
2020-05-26 11:30:00,147,1.01,3.52,996.2,4
2020-05-26 12:00:00,147,1.01,3.52,1021.2,4
2020-05-26 12:30:00,147,1.01,4.03,1058.7,4
2020-05-26 13:00:00,147,1.01,5.03,1866.2,4
2020-05-26 13:30:00,147,1.01,4.03,848.7,4
2020-05-26 14:00:00,147,1.01,6.04,1001.2,4
2020-05-26 14:30:00,147,1.51,6.54,2373.7,4
2020-05-26 15:00:00,147,2.01,6.54,96.2,4
2020-05-26 15:30:00,147,2.01,7.55,316.2,4
2020-05-26 16:00:00,147,2.01,8.56,58.7,4
2020-05-26 16:30:00,147,0.5,7.55,148.7,4
2020-05-26 17:00:00,147,1.51,6.04,278.7,4
2020-05-26 17:30:00,147,0.5,4.03,806.2,4
2020-05-26 18:00:00,147,0.5,3.52,871.2,4
2020-05-26 18:30:00,147,1.01,4.53,326.2,4
2020-05-26 19:00:00,147,1.01,4.53,246.2,4
2020-05-26 19:30:00,147,1.01,5.03,198.7,4
2020-05-26 20:00:00,147,0.5,4.53,63.7,4
2020-05-26 20:30:00,147,1.01,5.03,13.7,4
2020-05-26 21:00:00,147,0,3.02,1.2,4
2020-05-26 21:30:00,147,0,1.01,1.2,4
2020-05-26 22:00:00,147,0,0.5,1.2,4
2020-05-26 22:30:00,147,0,1.01,1.2,4
2020-05-26 23:00:00,147,0,2.01,1.2,4
2020-05-26 23:30:00,147,0.5,3.52,1.2,4
2020-05-27 00:00:00,148,0.5,4.03,1.2,4
2020-05-27 00:30:00,148,0.5,4.03,1.2,4
2020-05-27 01:00:00,148,0.5,4.53,1.2,4
2020-05-27 01:30:00,148,0,4.03,1.2,4
2020-05-27 02:00:00,148,0.5,4.03,1.2,4
2020-05-27 02:30:00,148,0.5,3.52,1.2,4
2020-05-27 03:00:00,148,1.01,4.03,1.2,4
2020-05-27 03:30:00,148,0.5,3.52,1.2,4
2020-05-27 04:00:00,148,0,2.01,1.2,4
2020-05-27 04:30:00,148,0,2.01,1.2,4
2020-05-27 05:00:00,148,0,2.01,1.2,4
2020-05-27 05:30:00,148,0,2.01,1.2,4
2020-05-27 06:00:00,148,0,0.5,6.2,4
2020-05-27 06:30:00,148,0,1.51,31.2,4
2020-05-27 07:00:00,148,0,3.02,96.2,4
2020-05-27 07:30:00,148,0.5,3.02,78.7,4
2020-05-27 08:00:00,148,0,3.02,131.2,4
2020-05-27 08:30:00,148,0,2.01,188.7,4
2020-05-27 09:00:00,148,0,2.01,296.2,4
2020-05-27 09:30:00,148,0.5,3.02,1171.2,4
2020-05-27 10:00:00,148,0.5,3.52,511.2,4
2020-05-27 10:30:00,148,0,2.01,343.7,4
2020-05-27 11:00:00,148,0,2.01,446.2,4
2020-05-27 11:30:00,148,0,1.51,726.2,4
2020-05-27 12:00:00,148,0,1.51,298.7,4
2020-05-27 12:30:00,148,0,1.51,453.7,4
2020-05-27 13:00:00,148,0,2.52,1276.2,4
2020-05-27 13:30:00,148,0.5,2.52,946.2,4
2020-05-27 14:00:00,148,0.5,2.52,1211.2,4
2020-05-27 14:30:00,148,0.5,2.52,1306.2,4
2020-05-27 15:00:00,148,0.5,3.02,2091.2,4
2020-05-27 15:30:00,148,0.5,2.52,311.2,4
2020-05-27 16:00:00,148,0,2.52,1936.2,4
2020-05-27 16:30:00,148,0.5,2.52,1306.2,4
2020-05-27 17:00:00,148,0,2.52,866.2,4
2020-05-27 17:30:00,148,0,2.01,683.7,4
2020-05-27 18:00:00,148,0,1.51,508.7,4
2020-05-27 18:30:00,148,0,0.5,251.2,4
2020-05-27 19:00:00,148,0,0.5,248.7,4
2020-05-27 19:30:00,148,0,1.01,148.7,4
2020-05-27 20:00:00,148,0,0,53.7,4
2020-05-27 20:30:00,148,0,0,13.7,4
2020-05-27 21:00:00,148,0,0,1.2,4
2020-05-27 21:30:00,148,0,0,1.2,4
2020-05-27 22:00:00,148,0,0.5,1.2,4
2020-05-27 22:30:00,148,0,2.52,1.2,4
2020-05-27 23:00:00,148,0,2.52,1.2,4
2020-05-27 23:30:00,148,0,1.51,1.2,4
2020-05-28 00:00:00,149,0,0.5,1.2,4
2020-05-28 00:30:00,149,0,1.01,1.2,4
2020-05-28 01:00:00,149,0,1.01,1.2,4
2020-05-28 01:30:00,149,0,1.01,1.2,4
2020-05-28 02:00:00,149,0,1.01,1.2,4
2020-05-28 02:30:00,149,0,0.5,1.2,4
2020-05-28 03:00:00,149,0,1.01,1.2,4
2020-05-28 03:30:00,149,0,2.01,1.2,4
2020-05-28 04:00:00,149,0,1.01,1.2,4
2020-05-28 04:30:00,149,0,1.01,1.2,4
2020-05-28 05:00:00,149,0,1.01,1.2,4
2020-05-28 05:30:00,149,0,1.51,1.2,4
2020-05-28 06:00:00,149,0,1.01,6.2,4
2020-05-28 06:30:00,149,0,1.01,16.2,4
2020-05-28 07:00:00,149,1.01,5.03,13.7,4
2020-05-28 07:30:00,149,1.01,4.53,23.7,4
2020-05-28 08:00:00,149,0.5,3.52,28.7,4
2020-05-28 08:30:00,149,1.51,5.54,68.7,4
2020-05-28 09:00:00,149,1.01,4.53,101.2,4
2020-05-28 09:30:00,149,2.01,6.54,198.7,4
2020-05-28 10:00:00,149,2.52,7.55,188.7,4
2020-05-28 10:30:00,149,2.01,6.54,423.7,4
2020-05-28 11:00:00,149,1.01,5.54,508.7,4
2020-05-28 11:30:00,149,2.52,7.05,733.7,4
2020-05-28 12:00:00,149,3.52,8.05,821.2,4
2020-05-28 12:30:00,149,3.52,8.56,753.7,4
2020-05-28 13:00:00,149,3.02,7.55,1253.7,4
2020-05-28 13:30:00,149,3.02,8.05,1561.2,4
2020-05-28 14:00:00,149,2.52,6.54,1738.7,4
2020-05-28 14:30:00,149,2.52,6.54,1303.7,4
2020-05-28 15:00:00,149,3.52,9.56,2046.2,4
2020-05-28 15:30:00,149,3.02,6.54,1598.7,4
2020-05-28 16:00:00,149,2.52,7.05,1171.2,4
2020-05-28 16:30:00,149,2.01,6.54,1241.2,4
2020-05-28 17:00:00,149,2.01,6.54,588.7,4
2020-05-28 17:30:00,149,2.01,5.54,1198.7,4
2020-05-28 18:00:00,149,1.51,4.53,673.7,4
2020-05-28 18:30:00,149,0.5,3.02,698.7,4
2020-05-28 19:00:00,149,0,2.01,426.2,4
2020-05-28 19:30:00,149,0,0,243.7,4
2020-05-28 20:00:00,149,0,0,96.2,4
2020-05-28 20:30:00,149,0,1.51,26.2,4
2020-05-28 21:00:00,149,0,0,1.2,4
2020-05-28 21:30:00,149,0,1.01,1.2,4
2020-05-28 22:00:00,149,0,0.5,1.2,4
2020-05-28 22:30:00,149,0,1.51,1.2,4
2020-05-28 23:00:00,149,0,2.52,1.2,4
2020-05-28 23:30:00,149,0,1.51,1.2,4
2020-05-29 00:00:00,150,0,1.01,1.2,4
2020-05-29 00:30:00,150,0,2.52,1.2,4
2020-05-29 01:00:00,150,0,2.01,1.2,4
2020-05-29 01:30:00,150,0,1.51,1.2,4
2020-05-29 02:00:00,150,0,1.01,1.2,4
2020-05-29 02:30:00,150,0,2.01,1.2,4
2020-05-29 03:00:00,150,0.5,2.52,1.2,4
2020-05-29 03:30:00,150,0.5,2.52,1.2,4
2020-05-29 04:00:00,150,0.5,2.52,1.2,4
2020-05-29 04:30:00,150,0,2.52,1.2,4
2020-05-29 05:00:00,150,0,2.52,1.2,4
2020-05-29 05:30:00,150,0,2.52,1.2,4
2020-05-29 06:00:00,150,0.5,3.02,33.7,4
2020-05-29 06:30:00,150,0,2.01,138.7,4
2020-05-29 07:00:00,150,0.5,2.52,303.7,4
2020-05-29 07:30:00,150,1.01,3.02,481.2,4
2020-05-29 08:00:00,150,1.51,5.03,676.2,4
2020-05-29 08:30:00,150,1.01,5.03,866.2,4
2020-05-29 09:00:00,150,1.51,6.04,1051.2,4
2020-05-29 09:30:00,150,2.01,5.54,1226.2,4
2020-05-29 10:00:00,150,1.51,5.03,1463.7,4
2020-05-29 10:30:00,150,2.01,5.54,746.2,4
2020-05-29 11:00:00,150,2.01,5.54,2016.2,4
2020-05-29 11:30:00,150,2.52,7.55,2088.7,4
2020-05-29 12:00:00,150,2.52,8.05,2153.7,4
2020-05-29 12:30:00,150,2.52,7.05,2121.2,4
2020-05-29 13:00:00,150,2.52,7.05,691.2,4
2020-05-29 13:30:00,150,2.52,6.54,578.7,4
2020-05-29 14:00:00,150,2.52,6.04,1488.7,4
2020-05-29 14:30:00,150,2.52,9.06,1803.7,4
2020-05-29 15:00:00,150,2.01,6.04,1731.2,4
2020-05-29 15:30:00,150,1.51,5.03,1633.7,4
2020-05-29 16:00:00,150,2.01,4.53,1503.7,4
2020-05-29 16:30:00,150,1.01,5.03,1373.7,4
2020-05-29 17:00:00,150,1.51,5.54,1216.2,4
2020-05-29 17:30:00,150,1.51,6.04,1043.7,4
2020-05-29 18:00:00,150,1.01,6.04,861.2,4
2020-05-29 18:30:00,150,1.01,5.03,671.2,4
2020-05-29 19:00:00,150,1.01,4.53,476.2,4
2020-05-29 19:30:00,150,0.5,4.03,296.2,4
2020-05-29 20:00:00,150,0,3.52,68.7,4
2020-05-29 20:30:00,150,0,1.51,18.7,4
2020-05-29 21:00:00,150,0,0,1.2,4
2020-05-29 21:30:00,150,0,0,1.2,4
2020-05-29 22:00:00,150,0,0,1.2,4
2020-05-29 22:30:00,150,0,0,1.2,4
2020-05-29 23:00:00,150,0,0,1.2,4
2020-05-29 23:30:00,150,0,0,1.2,4
2020-05-30 00:00:00,151,0,0.5,1.2,4
2020-05-30 00:30:00,151,0,0,1.2,4
2020-05-30 01:00:00,151,0,0,1.2,4
2020-05-30 01:30:00,151,0,0,1.2,4
2020-05-30 02:00:00,151,0,0,1.2,4
2020-05-30 02:30:00,151,0,0,1.2,4
2020-05-30 03:00:00,151,0,0,1.2,4
2020-05-30 03:30:00,151,0,0,1.2,4
2020-05-30 04:00:00,151,0,0,1.2,4
2020-05-30 04:30:00,151,0,0,1.2,4
2020-05-30 05:00:00,151,0,0,1.2,4
2020-05-30 05:30:00,151,0,0,1.2,4
2020-05-30 06:00:00,151,0,0,31.2,4
2020-05-30 06:30:00,151,0,0,173.7,4
2020-05-30 07:00:00,151,0,0,421.2,4
2020-05-30 07:30:00,151,0,1.51,413.7,4
2020-05-30 08:00:00,151,0,2.01,401.2,4
2020-05-30 08:30:00,151,0,1.51,898.7,4
2020-05-30 09:00:00,151,0.5,2.52,1058.7,4
2020-05-30 09:30:00,151,0.5,3.02,1246.2,4
2020-05-30 10:00:00,151,1.01,3.52,1118.7,4
2020-05-30 10:30:00,151,1.01,5.03,1526.2,4
2020-05-30 11:00:00,151,1.01,5.03,1653.7,4
2020-05-30 11:30:00,151,1.01,4.03,1763.7,4
2020-05-30 12:00:00,151,1.51,4.53,1836.2,4
2020-05-30 12:30:00,151,1.51,4.53,1888.7,4
2020-05-30 13:00:00,151,1.51,5.03,1983.7,4
2020-05-30 13:30:00,151,1.51,6.04,1896.2,4
2020-05-30 14:00:00,151,1.51,5.54,231.2,4
2020-05-30 14:30:00,151,1.01,4.53,1683.7,4
2020-05-30 15:00:00,151,1.51,4.53,81.2,4
2020-05-30 15:30:00,151,1.01,4.53,1206.2,4
2020-05-30 16:00:00,151,1.01,4.03,1233.7,4
2020-05-30 16:30:00,151,0.5,3.02,1458.7,4
2020-05-30 17:00:00,151,1.01,4.53,1198.7,4
2020-05-30 17:30:00,151,1.51,4.53,1033.7,4
2020-05-30 18:00:00,151,0.5,4.03,848.7,4
2020-05-30 18:30:00,151,0.5,2.52,683.7,4
2020-05-30 19:00:00,151,0.5,2.52,211.2,4
2020-05-30 19:30:00,151,0,2.01,298.7,4
2020-05-30 20:00:00,151,0,0,66.2,4
2020-05-30 20:30:00,151,0,0.5,21.2,4
2020-05-30 21:00:00,151,0,0,1.2,4
2020-05-30 21:30:00,151,0,0,1.2,4
2020-05-30 22:00:00,151,0,0,1.2,4
2020-05-30 22:30:00,151,0,0,1.2,4
2020-05-30 23:00:00,151,0,0,1.2,4
2020-05-30 23:30:00,151,0,2.01,1.2,4
2020-05-31 00:00:00,152,0,1.51,1.2,4
2020-05-31 00:30:00,152,0,0.5,1.2,4
2020-05-31 01:00:00,152,0,0,1.2,4
2020-05-31 01:30:00,152,0,0,1.2,4
2020-05-31 02:00:00,152,0,0.5,1.2,4
2020-05-31 02:30:00,152,0,0,1.2,4
2020-05-31 03:00:00,152,0,0,1.2,4
2020-05-31 03:30:00,152,0,0,1.2,4
2020-05-31 04:00:00,152,0,1.51,1.2,4
2020-05-31 04:30:00,152,0,1.51,1.2,4
2020-05-31 05:00:00,152,0,2.01,1.2,4
2020-05-31 05:30:00,152,0,1.51,1.2,4
2020-05-31 06:00:00,152,0,2.01,28.7,4
2020-05-31 06:30:00,152,0.5,2.52,48.7,4
2020-05-31 07:00:00,152,0.5,3.52,48.7,4
2020-05-31 07:30:00,152,0.5,3.02,123.7,4
2020-05-31 08:00:00,152,0.5,3.02,253.7,4
2020-05-31 08:30:00,152,1.01,4.03,353.7,4
2020-05-31 09:00:00,152,0.5,4.03,583.7,4
2020-05-31 09:30:00,152,0.5,4.03,771.2,4
2020-05-31 10:00:00,152,1.01,6.04,411.2,4
2020-05-31 10:30:00,152,0.5,3.52,1808.7,4
2020-05-31 11:00:00,152,1.01,4.03,1023.7,4
2020-05-31 11:30:00,152,1.01,5.03,1058.7,4
2020-05-31 12:00:00,152,1.01,4.53,458.7,4
2020-05-31 12:30:00,152,1.01,4.53,796.2,4
2020-05-31 13:00:00,152,1.01,4.53,1296.2,4
2020-05-31 13:30:00,152,1.01,4.03,1128.7,4
2020-05-31 14:00:00,152,1.51,5.54,1266.2,4
2020-05-31 14:30:00,152,1.01,5.54,1166.2,4
2020-05-31 15:00:00,152,1.01,4.03,901.2,4
2020-05-31 15:30:00,152,1.51,4.03,991.2,4
2020-05-31 16:00:00,152,1.01,4.03,898.7,4
2020-05-31 16:30:00,152,1.01,4.53,826.2,4
2020-05-31 17:00:00,152,1.51,6.04,621.2,4
2020-05-31 17:30:00,152,1.51,5.03,976.2,4
2020-05-31 18:00:00,152,1.01,5.03,628.7,4
2020-05-31 18:30:00,152,1.01,5.03,601.2,4
2020-05-31 19:00:00,152,1.51,4.53,381.2,4
2020-05-31 19:30:00,152,1.51,7.05,331.2,4
2020-05-31 20:00:00,152,1.01,6.54,88.7,4
2020-05-31 20:30:00,152,1.01,4.53,23.7,4
2020-05-31 21:00:00,152,0.5,4.53,1.2,4
2020-05-31 21:30:00,152,0.5,4.03,1.2,4
2020-05-31 22:00:00,152,0.5,3.52,1.2,4
2020-05-31 22:30:00,152,0,2.52,1.2,4
2020-05-31 23:00:00,152,0,2.01,1.2,4
2020-05-31 23:30:00,152,0,2.52,1.2,4
2020-06-01 00:00:00,153,0.5,2.52,1.2,4
2020-06-01 00:30:00,153,0.5,3.52,1.2,4
2020-06-01 01:00:00,153,0.5,4.03,1.2,4
2020-06-01 01:30:00,153,0.5,3.52,1.2,4
2020-06-01 02:00:00,153,0,2.52,1.2,4
2020-06-01 02:30:00,153,0,3.52,1.2,4
2020-06-01 03:00:00,153,0,3.52,1.2,4
2020-06-01 03:30:00,153,0.5,3.02,1.2,4
2020-06-01 04:00:00,153,0.5,3.52,1.2,4
2020-06-01 04:30:00,153,0.5,4.03,1.2,4
2020-06-01 05:00:00,153,1.01,4.03,1.2,4
2020-06-01 05:30:00,153,1.01,4.53,1.2,4
2020-06-01 06:00:00,153,1.01,4.03,18.7,4
2020-06-01 06:30:00,153,1.01,4.53,33.7,4
2020-06-01 07:00:00,153,1.01,5.54,91.2,4
2020-06-01 07:30:00,153,1.01,5.03,63.7,4
2020-06-01 08:00:00,153,0.5,4.03,121.2,4
2020-06-01 08:30:00,153,0.5,3.52,183.7,4
2020-06-01 09:00:00,153,0.5,3.52,608.7,4
2020-06-01 09:30:00,153,0.5,3.52,721.2,4
2020-06-01 10:00:00,153,1.51,5.54,1061.2,4
2020-06-01 10:30:00,153,1.51,5.54,1566.2,4
2020-06-01 11:00:00,153,2.01,8.05,1613.7,4
2020-06-01 11:30:00,153,3.02,9.06,1723.7,4
2020-06-01 12:00:00,153,4.03,9.56,1703.7,4
2020-06-01 12:30:00,153,3.02,9.56,1826.2,4
2020-06-01 13:00:00,153,3.02,9.56,1866.2,4
2020-06-01 13:30:00,153,3.02,8.05,1828.7,4
2020-06-01 14:00:00,153,3.52,8.05,1751.2,4
2020-06-01 14:30:00,153,3.02,9.06,1768.7,4
2020-06-01 15:00:00,153,3.02,10.07,1728.7,4
2020-06-01 15:30:00,153,3.52,13.09,1663.7,4
2020-06-01 16:00:00,153,3.02,10.07,1428.7,4
2020-06-01 16:30:00,153,3.02,8.56,1418.7,4
2020-06-01 17:00:00,153,3.02,9.06,1158.7,4
2020-06-01 17:30:00,153,3.02,7.05,876.2,4
2020-06-01 18:00:00,153,2.01,8.56,801.2,4
2020-06-01 18:30:00,153,2.01,6.04,621.2,4
2020-06-01 19:00:00,153,2.01,6.54,473.7,4
2020-06-01 19:30:00,153,1.51,6.04,256.2,4
2020-06-01 20:00:00,153,1.01,5.03,93.7,4
2020-06-01 20:30:00,153,1.51,7.05,28.7,4
2020-06-01 21:00:00,153,0.5,4.03,1.2,4
2020-06-01 21:30:00,153,0.5,4.53,1.2,4
2020-06-01 22:00:00,153,1.01,5.54,1.2,4
2020-06-01 22:30:00,153,1.01,6.54,1.2,4
2020-06-01 23:00:00,153,2.01,7.55,1.2,4
2020-06-01 23:30:00,153,2.01,7.05,1.2,4
2020-06-02 00:00:00,154,2.01,6.54,1.2,4
2020-06-02 00:30:00,154,1.51,6.04,1.2,4
2020-06-02 01:00:00,154,1.51,6.54,1.2,4
2020-06-02 01:30:00,154,1.51,6.04,1.2,4
2020-06-02 02:00:00,154,1.51,5.54,1.2,4
2020-06-02 02:30:00,154,1.51,5.54,1.2,4
2020-06-02 03:00:00,154,1.51,5.03,1.2,4
2020-06-02 03:30:00,154,1.51,4.53,1.2,4
2020-06-02 04:00:00,154,0.5,4.03,1.2,4
2020-06-02 04:30:00,154,1.01,4.03,1.2,4
2020-06-02 05:00:00,154,1.01,3.52,1.2,4
2020-06-02 05:30:00,154,1.01,5.54,3.7,4
2020-06-02 06:00:00,154,0.5,3.52,48.7,4
2020-06-02 06:30:00,154,0.5,3.02,168.7,4
2020-06-02 07:00:00,154,0.5,3.52,326.2,4
2020-06-02 07:30:00,154,1.01,3.52,491.2,4
2020-06-02 08:00:00,154,1.01,4.53,666.2,4
2020-06-02 08:30:00,154,1.51,5.54,858.7,4
2020-06-02 09:00:00,154,1.51,4.53,1038.7,4
2020-06-02 09:30:00,154,1.51,6.04,1213.7,4
2020-06-02 10:00:00,154,2.01,6.04,1373.7,4
2020-06-02 10:30:00,154,2.01,6.54,1518.7,4
2020-06-02 11:00:00,154,1.51,6.54,1631.2,4
2020-06-02 11:30:00,154,1.51,4.53,1718.7,4
2020-06-02 12:00:00,154,1.51,6.54,1791.2,4
2020-06-02 12:30:00,154,2.01,6.04,1838.7,4
2020-06-02 13:00:00,154,2.01,6.04,1861.2,4
2020-06-02 13:30:00,154,1.51,6.54,1858.7,4
2020-06-02 14:00:00,154,2.01,5.54,1833.7,4
2020-06-02 14:30:00,154,2.01,6.04,1771.2,4
2020-06-02 15:00:00,154,2.01,7.55,1706.2,4
2020-06-02 15:30:00,154,2.52,10.07,1613.7,4
2020-06-02 16:00:00,154,2.52,8.56,1491.2,4
2020-06-02 16:30:00,154,2.52,8.56,1361.2,4
2020-06-02 17:00:00,154,2.52,6.04,1201.2,4
2020-06-02 17:30:00,154,2.52,8.05,1028.7,4
2020-06-02 18:00:00,154,2.52,7.55,841.2,4
2020-06-02 18:30:00,154,2.01,6.54,661.2,4
2020-06-02 19:00:00,154,1.51,7.55,468.7,4
2020-06-02 19:30:00,154,1.51,6.54,283.7,4
2020-06-02 20:00:00,154,1.01,5.03,81.2,4
2020-06-02 20:30:00,154,1.01,4.53,21.2,4
2020-06-02 21:00:00,154,0,3.52,1.2,4
2020-06-02 21:30:00,154,0,2.52,1.2,4
2020-06-02 22:00:00,154,0.5,3.52,1.2,4
2020-06-02 22:30:00,154,0.5,2.52,1.2,4
2020-06-02 23:00:00,154,0.5,3.52,1.2,4
2020-06-02 23:30:00,154,1.01,4.03,1.2,4
2020-06-03 00:00:00,155,0,3.52,1.2,4
2020-06-03 00:30:00,155,0.5,2.52,1.2,4
2020-06-03 01:00:00,155,0,1.51,1.2,4
2020-06-03 01:30:00,155,0,0.5,1.2,4
