pond_id,treatment,date,doy,period,period2,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,DEA,methanogenesis,alkalinity,doc_ppb,zmix_daily,zmix_ghg_time,zmix_prev24,perc_strat_prev24,sonde_zmix,sonde_strat,ch4_ebu_flux,np_ratio,doc_ppm
A,pulsed,2020-05-29,150,BASE,BASE,1,2.1928140854096996,-8.89171422005153,0.0017749162050109592,3.78325774438863,0.01099058340805125,0.8073185185976495,NA,NA,NA,0.069543,40.5,0.051769,0,20.376461988304076,159.56315789473683,14.388684210526316,8.786052631578947,5.0575,248.8921052631579,272.99078947368423,-0.11157894736842106,0.13,15.408333333333328,44.060625,4.39475,6.968624999999999,41.323375,429.405,525.82875,1.2636249999999998,0.2558125,0.954375,1.0878465207248,NA,NA,NA,7019.775,1.5754495705101765,1.5190729545184158,1.559032404805864,60.416666666666664,1.3683595859368123,stratified,NA,3.7982237776666743,7.019774999999999
A,pulsed,2020-05-29,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.22,7019.775,1.5754495705101765,1.5190729545184158,1.559032404805864,60.416666666666664,1.3683595859368123,stratified,NA,NA,7.019774999999999
A,pulsed,2020-05-30,151,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.800101932578749,-8.174198647892041,-5.374096715313292,NA,NA,NA,NA,20.704954954954943,167.54594594594596,15.01,8.92662162162162,8.169054054054055,259.7891891891892,282.9662162162162,0.0058108108108108104,0.13054054054054054,16.151041666666664,36.59583333333333,3.5896875,7.043333333333333,28.263437500000002,455.76458333333335,548.3520833333333,0.9614583333333333,0.26593750000000005,0.4510416666666667,0.5141208725975097,NA,NA,NA,NA,1.6333373124506387,1.75,1.6486948447029455,22.916666666666664,1.3508353640152508,stratified,NA,NA,NA
A,pulsed,2020-05-31,152,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.740543735224595,160.8712765957447,14.40468085106383,8.727553191489362,5.568297872340425,256.918085106383,279.6914893617021,-0.07542553191489362,0.13106382978723405,15.830128205128197,47.13461538461539,4.657884615384615,6.8713461538461535,42.86307692307692,461.27307692307693,559.1288461538462,1.6119230769230768,0.2709615384615385,0.6295833333333334,0.7176319986095494,NA,NA,NA,NA,1.7239583333333333,1.75,1.6333373124506387,2.083333333333333,1.2567316239270578,stratified,NA,NA,NA
A,pulsed,2020-06-01,153,BASE,BASE,2,5.962569155912331,-10.465913016369113,8.972973025120643e-4,9.077216600218915,0.008783855285351064,0.6040598448907828,2.129394439284928,-0.4823931782972563,1.6470012609876716,0.19521,234.45,0,0,19.919753086419732,149.14444444444445,13.573055555555555,8.760833333333332,3.865277777777778,252.94444444444446,280.1388888888889,-0.23083333333333333,0.13,17.51936026936027,81.0060606060606,7.7260606060606065,7.095757575757576,51.93681818181818,404.73383838383836,472.2353535353535,0.6024747474747475,0.22883838383838384,1.5616666666666668,1.7800693122359967,1.645937249083833e-4,0.007714654073402031,NA,7329.775,1.671875,1.75,1.7239583333333333,0,1.3496232843616462,stratified,0,1.841763976003359,7.329775
A,pulsed,2020-06-01,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.64,7329.775,1.671875,1.75,1.7239583333333333,0,1.3496232843616462,stratified,0,NA,7.329775
A,pulsed,2020-06-02,154,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,1.9555775256248602,-1.0720534734513878,0.8835240521734724,NA,NA,NA,NA,21.948888888888884,136.102,11.9016,8.4294,2.0622,260.058,276.144,-0.1968,0.13,17.41292735042736,90.46538461538461,8.642519230769231,6.750615384615385,85.0855,434.0592307692308,507.7990384615385,1.9689999999999999,0.2455,1.4364583333333334,1.6373503078798288,NA,NA,NA,NA,1.6197916666666667,1.6666666666666667,1.671875,0,1.5,mixed,NA,NA,NA
A,pulsed,2020-06-03,155,BASE,BASE,2,4.860224690083793,-7.56008891777713,0.0011639289782614892,8.234619049408138,0.008380958813262876,0.7111295718773384,1.1442186094639109,-0.872486235839063,0.2717323736248478,0.19158,23.75,0.08038,0,23.928774928774935,127.88205128205128,10.773461538461538,8.54525641025641,2.6637179487179488,270.00128205128203,275.6551282051282,-0.09064102564102565,0.13025641025641027,18.064644607843153,107.67683823529413,10.165183823529413,7.051452205882352,109.21873161764705,429.1016544117647,494.64283088235294,2.897518382352941,0.24033088235294117,0.5972916666666667,0.6808242687007207,NA,NA,NA,16029.775,1.5903306572746314,1.5727799745204238,1.5924308301483863,2.083333333333333,1.5,mixed,NA,17.84303406899507,16.029775
A,pulsed,2020-06-03,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.32,16029.775,1.5903306572746314,1.5727799745204238,1.5924308301483863,2.083333333333333,1.5,mixed,NA,NA,16.029775
A,pulsed,2020-06-04,156,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,1.8703163015348707,-2.0568434148839296,-0.18652711334905892,NA,NA,NA,NA,24.879129129129105,131.33513513513515,10.866891891891893,8.232162162162162,2.893918918918919,290.9662162162162,291.61486486486484,-0.21513513513513513,0.14,18.823464912280706,82.00756578947369,7.6147532894736845,6.821036184210526,88.9570394736842,430.24358552631577,487.76940789473684,1.860921052631579,0.23526315789473684,0.3770833333333333,0.42981929764503124,NA,NA,NA,NA,1.5538200494820498,1.454895420426558,1.577715197482847,18.75,1.5,mixed,NA,NA,NA
A,pulsed,2020-06-05,157,BASE,BASE,2,15.45717422951613,-7.5701450625302,5.841493745900051e-4,25.62155366730561,0.00703179783501705,1.4676011638440183,2.889940241735017,-3.4249335777925642,-0.5349933360575472,0.307475,30.2,0.0336375,0,25.664021164021168,120.85,9.858253968253969,8.372063492063493,2.4776190476190476,299.1984126984127,295.4579365079365,-0.26206349206349205,0.14,19.27777777777778,106.88,9.810666666666666,7.145,81.619,437.9866666666667,491.5633333333333,1.0766666666666667,0.239,0.5764583333333333,0.6570773461788958,NA,NA,NA,7919.775,1.4293727206377493,1.3948247189606802,1.4340827627536772,52.083333333333336,1.45,stratified,NA,22.520862393461965,7.919775
A,pulsed,2020-06-05,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.32,7919.775,1.4293727206377493,1.3948247189606802,1.4340827627536772,52.083333333333336,1.45,stratified,NA,NA,7.919775
A,pulsed,2020-06-06,158,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.53939393939397,120.6290909090909,9.861454545454546,8.505272727272727,1.5765454545454545,306.4709090909091,303.3363636363636,-0.3185454545454546,0.14,19.605587121212118,93.7590909090909,8.544857954545455,7.4203125,102.68338068181819,450.1775568181818,502.50568181818176,1.1567613636363636,0.2431534090909091,0.839375,0.9567635084043264,NA,NA,NA,NA,1.4150922686862168,1.4271674498670759,1.428544284009968,58.333333333333336,1.1474027724747247,stratified,NA,NA,NA
A,pulsed,2020-06-07,159,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.6379017510650193,-0.5001711308723293,2.13773062019269,NA,NA,NA,NA,24.76053639846744,108.9,9.028620689655172,8.762758620689654,1.4327586206896552,304.6844827586207,306.0603448275862,-0.28051724137931033,0.14620689655172414,19.670405982905983,86.40865384615384,7.88900641025641,7.8753205128205135,96.45054487179488,457.4971153846154,509.42467948717945,1.3091666666666666,0.24554487179487178,1.4260416666666667,1.6254768466189164,NA,NA,NA,NA,1.4357574323630489,1.4293343316971663,1.4214967872010762,70.83333333333334,1.2205724321526445,stratified,NA,NA,NA
A,pulsed,2020-06-08,160,BASE,BASE,3,19.757235971179146,-7.587041459733896,-3.5912982449577696e-4,31.05311004418352,0.0053246149724220995,1.8863287384942273,3.5634295674403034,-3.204379363747228,0.35905020369307517,0.30486,28.3,0.160735,0,25.189640768588134,108.71203007518797,8.944812030075187,8.691954887218046,1.8142105263157895,302.19172932330827,301.05563909774435,-0.22428571428571428,0.14,18.90509259259258,63.94166666666667,5.916666666666666,7.455,193.815,514.8874999999999,582.7791666666667,3.377083333333333,0.28500000000000003,1.0583333333333333,1.2063436641087064,2.0060138650844476e-4,0.0020351539644490216,NA,8249.775,1.422796690881659,1.3903892221276581,1.4404189419112579,62.5,1.343976296392976,stratified,0,23.828470101706518,8.249775
A,pulsed,2020-06-08,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.78,8249.775,1.422796690881659,1.3903892221276581,1.4404189419112579,62.5,1.343976296392976,stratified,0,NA,8.249775
A,pulsed,2020-06-09,161,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,0.7151652655895847,-3.391266662129543,-2.6761013965399583,NA,NA,NA,NA,25.07597340930676,97.34102564102564,8.026752136752137,8.641111111111112,1.9845299145299145,304.95213675213677,304.52307692307693,-0.2594871794871795,0.14,20.14444444444444,68.9275,6.22425,7.55675,171.93325,486.84749999999997,536.735,4.1395,0.26075000000000004,0.24083333333333334,0.27451442435229617,NA,NA,NA,NA,1.4131923069944443,1.4104160191661899,1.4203623418190654,75,1.2446155216074142,stratified,NA,NA,NA
A,pulsed,2020-06-10,162,BASE,BASE,3,40.64171481741657,-1.2831596681206738,-0.0022194239964555356,49.40219069441886,0.0033893529552454587,13.079428018786317,3.3458928775683274,-5.72307192390085,-2.3771790463325226,0.269645,31.85,0.05775,0,23.06065759637192,61.4,5.255918367346939,8.081326530612245,2.2968367346938776,304.00714285714287,315.6275510204082,-0.2464285714285714,0.15,20.661210317460316,19.666964285714286,1.760892857142857,7.140089285714286,211.61669642857143,469.3044642857143,511.6526785714286,6.787142857142857,0.24714285714285714,2.12875,2.426460543280071,NA,NA,NA,8249.775,1.6694266848111075,1.75,1.547029332471296,62.5,1.254967971510263,stratified,NA,18.726865214942595,8.249775
A,pulsed,2020-06-10,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.84,8249.775,1.6694266848111075,1.75,1.547029332471296,62.5,1.254967971510263,stratified,NA,NA,8.249775
A,pulsed,2020-06-11,163,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,3.322750926748346,-6.869528737732576,-3.54677781098423,NA,NA,NA,NA,22.041203703703736,57.090833333333336,4.982916666666666,8.12,2.08075,307.49,325.86583333333334,-0.21691666666666667,0.15516666666666667,19.865000000000016,40.315,3.6567,7.2744,232.946,529.929,588.684,8.218399999999999,0.28600000000000003,0.954375,1.0878465207248,NA,NA,NA,NA,1.6115819389570485,1.75,1.6875,0,1.45,stratified,NA,NA,NA
A,pulsed,2020-06-12,164,BASE,BASE,3,37.80802157086984,-1.3350975615000216,-7.334647466060114e-4,73.57758806305637,0.0058773949249241566,14.469688368965095,4.776319964879715,-5.941567520143199,-1.165247555263484,0.226775,37.65,0.1974,0.25,22.31313131313131,71.63116883116884,6.220389610389611,8.175974025974027,2.3835064935064936,309.674025974026,326.43896103896105,-0.23467532467532468,0.16,20.62152777777777,47.526875000000004,4.23975,7.401,99.34268750000001,470.951875,513.51375,5.156125,0.2491875,0.08333333333333333,0.09498769008729972,NA,NA,NA,8539.775,1.6168190432634064,1.7083333333333333,1.6115819389570485,4.166666666666666,1.45,stratified,NA,13.323316499969222,8.539774999999999
A,pulsed,2020-06-12,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.3,8539.775,1.6168190432634064,1.7083333333333333,1.6115819389570485,4.166666666666666,1.45,stratified,NA,NA,8.539774999999999
A,pulsed,2020-06-13,165,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.107526881720442,89.01129032258065,7.612903225806452,8.587903225806452,3.184032258064516,305.4274193548387,316.89516129032256,-0.24241935483870966,0.15,19.90359477124182,40.04558823529412,3.6341176470588237,7.653382352941176,143.87,507.0161764705882,561.7279411764706,5.851176470588236,0.2738235294117647,1.00625,1.146976357804144,NA,NA,NA,NA,1.4204277997794388,1.3876761222002578,1.4660557702322228,47.91666666666667,1.3484161518530406,stratified,NA,NA,NA
A,pulsed,2020-06-14,166,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.8029853608289645,-4.117340578754402,-1.3143552179254376,NA,NA,NA,NA,22.012345679012356,77.04629629629629,6.728703703703704,8.263518518518518,2.527037037037037,311.3814814814815,330.24074074074076,-0.2301851851851852,0.16,21.028758169934644,59.86911764705883,5.314470588235294,7.647058823529411,253.44082352941177,432.57705882352946,467.9808823529412,8.216558823529411,0.22647058823529412,2.0247916666666668,2.307963399896165,NA,NA,NA,NA,1.4357093374241694,1.4601770805528491,1.4208946332332655,72.91666666666666,1.35,stratified,NA,NA,NA
A,pulsed,2020-06-15,167,BASE,BASE,4,55.119810804794966,-0.4853472867576688,-0.0028706350611450875,85.18723002287092,0.0029908726753963494,15.44359090985291,0.9171061559921626,-3.575651686796996,-2.658545530804833,0.25586,42.5,0.180085,4.2,21.576388888888914,76.98571428571428,6.7805357142857146,8.73,3.6435714285714287,311.2232142857143,332.99285714285713,-0.15517857142857142,0.16,21.407834757834745,65.31384615384616,5.767538461538461,8.270307692307693,173.34402564102564,373.7253846153846,401.2323076923077,8.198256410256409,0.19217948717948719,1.5829166666666665,1.804291173208258,NA,NA,NA,9069.775,1.4584770051037617,1.4735784710009567,1.4423558232736304,70.83333333333334,1.4,mixed,0,13.316669313536426,9.069775
A,pulsed,2020-06-15,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.24,9069.775,1.4584770051037617,1.4735784710009567,1.4423558232736304,70.83333333333334,1.4,mixed,0,NA,9.069775
A,pulsed,2020-06-16,168,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.976911976911957,87.74545454545455,7.668181818181818,10.284155844155844,4.178441558441558,305.8935064935065,324.6064935064935,-0.1442857142857143,0.15,21.067934782608695,47.62434782608696,4.230239130434782,9.67720652173913,192.32108695652175,402.2791304347826,435.0755434782609,7.859608695652174,0.20902173913043479,1.153125,1.3143921615830099,1.2052055984970713e-4,0.0061450579021510516,NA,NA,1.4308072026264476,1.4021874942155683,1.4454304863010152,54.166666666666664,1.35,stratified,NA,NA,NA
A,pulsed,2020-06-17,169,BASE,BASE,4,30.42815947171812,-6.380767119140637,-0.0024301725617468773,50.36729376460982,0.0031087231081771585,4.460539508883363,1.4567910850984458,-3.324446224603505,-1.8676551395050593,0.42235,NA,0.20842,1.65,22.117676767676766,86.44272727272727,7.536272727272728,9.475909090909092,3.845090909090909,307.49454545454546,325.4827272727273,-0.2409090909090909,0.15518181818181817,21.12411616161616,43.97818181818182,3.9005,8.995568181818182,200.2081818181818,381.8263636363637,412.5006818181818,7.345863636363637,0.19795454545454544,1.0472916666666665,1.1937577951721392,NA,NA,NA,9089.775,1.4158730549568836,1.3859041569600965,1.4187567853614005,60.416666666666664,1.35,stratified,NA,NA,9.089775
A,pulsed,2020-06-17,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.29,9089.775,1.4158730549568836,1.3859041569600965,1.4187567853614005,60.416666666666664,1.35,stratified,NA,NA,9.089775
A,pulsed,2020-06-18,170,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.698830409356727,89.20263157894736,7.687631578947368,8.41,4.090394736842105,307.00921052631577,321.0921052631579,-0.19631578947368422,0.15,21.464814814814822,48.58,4.281666666666666,7.814333333333334,167.301,365.48333333333335,391.98333333333335,7.590666666666666,0.18833333333333335,0.826875,0.9425153548912314,NA,NA,NA,NA,1.4142648106939855,1.4000332999920946,1.4093124012954237,60.416666666666664,1.35,stratified,NA,NA,NA
A,pulsed,2020-06-19,171,BASE,BASE,4,6.226332874304748,-6.267342867176891,-3.9769292579527594e-4,11.436155286457643,0.0061885193778744374,3.4444453190584863,NA,NA,NA,0.212545,40.2,0.001047,1.6,23.43071161048688,83.76179775280899,7.119325842696629,8.521011235955056,8.281685393258426,304.7123595505618,314.0988764044944,-0.1102247191011236,0.15,20.588927469135776,31.94965277777778,2.861597222222222,7.9475694444444445,208.0603125,372.778125,407.12638888888887,7.871527777777779,0.19475694444444444,0.36625,0.41747089793368225,NA,NA,NA,9729.775,1.3882893414616355,1.3377609374351254,1.410062240334226,56.25,1.2470570865573545,stratified,NA,11.695182131624573,9.729775
A,pulsed,2020-06-19,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.89,9729.775,1.3882893414616355,1.3377609374351254,1.410062240334226,56.25,1.2470570865573545,stratified,NA,NA,9.729775
A,pulsed,2020-06-20,172,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,0.1329294997569144,-3.28318231680003,-3.1502528170431154,NA,NA,NA,NA,23.6200396825397,73.18035714285715,6.19875,9.196964285714285,18.399107142857144,307.87142857142857,316.225,-0.05732142857142857,0.15,19.965740740740742,24.96,2.2558333333333334,8.805166666666667,166.084,441.82,488.1933333333333,5.8675,0.23583333333333334,0.25145833333333334,0.2866253548384269,NA,NA,NA,NA,1.4144111999784057,1.3657987125039495,1.3866462885933948,68.75,1.271397928944376,stratified,NA,NA,NA
A,pulsed,2020-06-21,173,BASE,BASE,5,4.925031281833939,-6.764400103112519,-0.0010200737074406978,8.842766063757205,0.005035849581855963,2.0418376733310084,NA,NA,NA,NA,NA,NA,NA,23.993177387914233,77.0421052631579,6.477894736842106,9.297368421052632,7.94140350877193,311.2368421052632,317.340350877193,-0.21175438596491228,0.15,19.96542874396136,26.317934782608695,2.388288043478261,8.807391304347826,58.487065217391304,555.3073369565218,614.3673913043478,2.6307608695652176,0.29872282608695655,0.3770833333333333,0.42981929764503124,1.0175373274953477e-4,0.0010476588731128536,NA,NA,1.4207960148624452,1.471829378430908,1.4179004292181365,47.91666666666667,1.6,mixed,NA,NA,NA
A,pulsed,2020-06-21,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.25,NA,1.4207960148624452,1.471829378430908,1.4179004292181365,47.91666666666667,1.6,mixed,NA,NA,NA
A,pulsed,2020-06-22,174,BASE,BASE,5,8.58667828655858,-3.2969034312543015,-0.0020502368739623647,15.25354822934557,0.0034681924748498306,9.993598695602556,0.37212394619686784,-1.0231554725136476,-0.6510315263167797,0.13582,37.4,0.131715,0,23.7207977207977,59.85128205128205,5.062307692307693,8.609743589743589,6.818717948717949,314.2846153846154,322.2230769230769,-0.24384615384615385,0.15,20.74675925925926,25.925833333333333,2.3166666666666664,8.307083333333335,314.85175,407.515,443.5575,12.088916666666666,0.21466666666666667,0.41874999999999996,0.4773131426886811,NA,NA,NA,38429.775,1.359287500739249,1.3390707325942297,1.413184939590841,50,1.051096405370151,stratified,8.66653869194147,8.03293538620427,38.429775
A,pulsed,2020-06-22,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.69,38429.775,1.359287500739249,1.3390707325942297,1.413184939590841,50,1.051096405370151,stratified,8.66653869194147,NA,38.429775
A,pulsed,2020-06-23,175,BASE,BASE,5,21.955610552074315,26.268657222344643,-0.001791808377097498,41.00872010858477,0.004078247239770083,63.91119962478303,5.372983249376837,-8.08187197398122,-2.7088887246043836,0.27924,41.6,0.070822,1.3,21.98198198198198,40.75135135135135,3.5614864864864866,9.066351351351353,5.505945945945946,306.35,325.0918918918919,-0.21202702702702703,0.1545945945945946,20.797758284600377,23.95889724310777,2.1367293233082707,8.955100250626566,216.05309523809524,368.05576441102755,400.79586466165415,8.338809523809523,0.19186716791979952,0.45166666666666666,0.5148332802731646,NA,NA,NA,16529.775,1.4242909928040903,1.4181002472117292,1.3764116600483458,87.5,1.35,stratified,NA,14.84794836083137,16.529775
